Address,Plugs,latitude,longitude,powertype,power
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8050', 'Street': 'Kurt-Hirschfeld-Weg', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.411556,8.541074,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'PostalCode': '8005', 'Street': 'Turbinenstrasse 18', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.388382,8.514358,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413739,8.549699,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413739,8.549699,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8055', 'Street': 'Haldenstrasse 159', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.369851,8.512073,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413451,8.550176,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413451,8.550176,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8005', 'Street': 'Hardstrasse 319', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.39062,8.521766,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Binzmühlestrasse 72', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.414268,8.542733,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413529,8.550058,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413529,8.550058,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8048', 'Street': 'Badenerstrasse 600', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.385887,8.493354,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8048', 'Street': 'Badenerstrasse 600', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.385887,8.493354,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8044', 'Street': 'Hochstrasse 37', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.380003,8.552967,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Binzmühlestrasse 72', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.414268,8.542733,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8048', 'Street': 'Albulastrasse 50', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.388526,8.492893,AC_3_PHASE,
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Binzmühlestrasse 72', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.414268,8.542733,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8044', 'Street': 'Hochstrasse 37', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.38002,8.552946,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Binzmühlestrasse 72', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.414268,8.542733,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Binzmühlestrasse 72', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.414268,8.542733,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Binzmühlestrasse 72', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.414268,8.542733,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8046', 'Street': 'Reckenholzstrasse 191', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.429032,8.516089,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413559,8.550003,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413559,8.550003,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8055', 'Street': 'Haldenstrasse 159', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.369835,8.512089,AC_3_PHASE,
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8055', 'Street': 'Haldenstrasse 159', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.369878,8.512045,AC_3_PHASE,
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413682,8.549789,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'HouseNum': '', 'PostalCode': '8050', 'Street': 'Thurgauerstrasse 35', 'ParkingFacility': False, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['Type 2 Outlet'],47.413682,8.549789,AC_3_PHASE,11.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'A4, 8046 Zürich', 'HouseNum': 'n/a', 'PostalCode': '8046', 'ParkingFacility': True, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['CCS Combo 2 Plug (Cable Attached)'],47.430721,8.511504,DC,300.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'A4, 8046 Zürich', 'HouseNum': 'n/a', 'PostalCode': '8046', 'ParkingFacility': True, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['CCS Combo 2 Plug (Cable Attached)'],47.430721,8.511504,DC,300.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'A4, 8046 Zürich', 'HouseNum': 'n/a', 'PostalCode': '8046', 'ParkingFacility': True, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['CCS Combo 2 Plug (Cable Attached)'],47.430721,8.511504,DC,300.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'A4, 8046 Zürich', 'HouseNum': 'n/a', 'PostalCode': '8046', 'ParkingFacility': True, 'Floor': None, 'Region': None, 'ParkingSpot': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.430721,8.511504,DC,300.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'A4, 8046 Zürich', 'HouseNum': 'n/a', 'PostalCode': '8046', 'ParkingFacility': True, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['CCS Combo 2 Plug (Cable Attached)'],47.430721,8.511504,DC,300.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'A4, 8046 Zürich', 'HouseNum': 'n/a', 'PostalCode': '8046', 'ParkingFacility': True, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['CCS Combo 2 Plug (Cable Attached)'],47.430721,8.511504,DC,300.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'A4, 8046 Zürich', 'HouseNum': 'n/a', 'PostalCode': '8046', 'ParkingFacility': True, 'Floor': None, 'Region': None, 'ParkingSpot': None}",['CCS Combo 2 Plug (Cable Attached)'],47.430721,8.511504,DC,300.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'A4, 8046 Zürich', 'HouseNum': 'n/a', 'PostalCode': '8046', 'ParkingFacility': True, 'Floor': None, 'Region': None, 'ParkingSpot': None}","['CHAdeMO', 'CCS Combo 2 Plug (Cable Attached)']",47.430721,8.511504,DC,300.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386459,8.516732,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386459,8.516732,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Ohmstrasse', 'PostalCode': '8000', 'HouseNum': '11', 'Floor': '-2', 'Region': 'Mittelland', 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.410763,8.545025,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Ohmstrasse', 'PostalCode': '8000', 'HouseNum': '11', 'Floor': '-2', 'Region': 'Mittelland', 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.410763,8.545025,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Albisriederstrasse', 'PostalCode': '8047', 'HouseNum': '253', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.377872,8.494527,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Albisriederstrasse', 'PostalCode': '8047', 'HouseNum': '253', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.377872,8.494527,AC_3_PHASE,22.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386089,8.5173,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386089,8.5173,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386089,8.5173,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386089,8.5173,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386089,8.5173,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386089,8.5173,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386089,8.5173,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Hardstrasse', 'PostalCode': '8005', 'HouseNum': '201', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.386089,8.5173,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Dufourstrasse', 'PostalCode': '8008', 'HouseNum': '5', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.364269,8.547622,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Dufourstrasse', 'PostalCode': '8008', 'HouseNum': '5', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.364269,8.547622,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Seestrasse', 'PostalCode': '8027', 'HouseNum': '220', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.352779,8.531811,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Seestrasse', 'PostalCode': '8027', 'HouseNum': '220', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.352779,8.531811,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Seestrasse', 'PostalCode': '8027', 'HouseNum': '220', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.352779,8.531811,AC_3_PHASE,20.0
"{'Country': 'CHE', 'City': 'Zürich', 'Street': 'Seestrasse', 'PostalCode': '8027', 'HouseNum': '220', 'Floor': '0', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Outlet'],47.352779,8.531811,AC_3_PHASE,20.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Rämistrasse', 'Floor': '3', 'HouseNum': '22A', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.369084,8.547989,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Rämistrasse', 'Floor': '3', 'HouseNum': '22A', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.369084,8.547989,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Rämistrasse', 'Floor': '3', 'HouseNum': '22A', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.369084,8.547989,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Forenweidstrasse', 'PostalCode': '8044', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.383096,8.574637,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Schillerstrasse', 'HouseNum': '5', 'PostalCode': '8022', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.365335,8.547002,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Schillerstrasse', 'HouseNum': '5', 'PostalCode': '8022', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.365335,8.547002,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Schillerstrasse', 'HouseNum': '5', 'PostalCode': '8022', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.365335,8.547002,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Rennweg', 'HouseNum': '7', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.372531,8.539859,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Rennweg', 'HouseNum': '7', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['CCS Combo 2 Plug (Cable Attached)'],47.372531,8.539859,DC,50.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Forenweidstrasse', 'PostalCode': '8044', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.383096,8.574637,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Neumühlequai', 'HouseNum': '42', 'PostalCode': '8006', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.382214,8.540451,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Neumühlequai', 'HouseNum': '42', 'PostalCode': '8006', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.382214,8.540451,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Schillerstrasse', 'HouseNum': '5', 'PostalCode': '8022', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.365335,8.547002,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Molkenstrasse Amtshaus Helvetiaplatz', 'HouseNum': '9', 'PostalCode': '8004', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.376614,8.526792,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Molkenstrasse Amtshaus Helvetiaplatz', 'HouseNum': '9', 'PostalCode': '8004', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.376614,8.526792,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Winterthurerstrasse', 'HouseNum': '190', 'PostalCode': '8057', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.397807,8.547018,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Winterthurerstrasse', 'HouseNum': '190', 'PostalCode': '8057', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.397807,8.547018,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Winterthurerstrasse', 'HouseNum': '190', 'PostalCode': '8057', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.397807,8.547018,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Beethoven-Strasse', 'HouseNum': '21', 'PostalCode': '8002', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.365918,8.536165,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Beethoven-Strasse', 'HouseNum': '21', 'PostalCode': '8002', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.365918,8.536165,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Beethoven-Strasse', 'HouseNum': '21', 'PostalCode': '8002', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.365918,8.536165,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Uraniastrasse', 'Floor': '1', 'HouseNum': '3', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.374187,8.540993,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Rämistrasse', 'Floor': '3', 'HouseNum': '22A', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.369084,8.547989,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Riesbachstrasse', 'HouseNum': '7', 'PostalCode': '8008', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.360434,8.553696,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Riesbachstrasse', 'HouseNum': '7', 'PostalCode': '8008', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.360434,8.553696,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Winterthurerstrasse', 'HouseNum': '190', 'PostalCode': '8057', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.397807,8.547018,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Wasserwerkstrasse', 'HouseNum': '6', 'PostalCode': '8006', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.382629,8.540913,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Wasserwerkstrasse', 'HouseNum': '6', 'PostalCode': '8006', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.382629,8.540913,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Winterthurerstrasse', 'HouseNum': '190', 'PostalCode': '8057', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.397807,8.547018,AC_1_PHASE,7.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Winterthurerstrasse', 'HouseNum': '190', 'PostalCode': '8057', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.397807,8.547018,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Winterthurerstrasse', 'HouseNum': '190', 'PostalCode': '8057', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}",['Type 2 Connector (Cable Attached)'],47.397807,8.547018,AC_3_PHASE,22.0
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Beethoven-Strasse', 'HouseNum': '21', 'PostalCode': '8002', 'TimeZone': 'UTC+02:00', 'Floor': None, 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.365918,8.536165,AC_1_PHASE,3.7
"{'City': 'Zürich', 'Country': 'CHE', 'Street': 'Uraniastrasse', 'Floor': '1', 'HouseNum': '3', 'PostalCode': '8001', 'TimeZone': 'UTC+02:00', 'Region': None, 'ParkingSpot': None, 'ParkingFacility': None}","['Type 2 Connector (Cable Attached)', 'Type 1 Connector (Cable Attached)']",47.374187,8.540993,AC_1_PHASE,3.7
